时间,组件温度(℃),温度(°C),气压(hPa),湿度(%),总辐射(W/m2),直射辐射(W/m2),散射辐射(W/m2),实际发电功率(mw)
2019/2/14 7:45,-18.965,-14.669,926.07,67.646,0,0,0,0
2019/2/14 8:00,-21.1125,-14.55,926.07,66.946,0,0,0,0
2019/2/14 8:15,-21.045,-14.853,926.071,67.997,0,0,0,0
2019/2/14 8:30,-20.7475,-14.752,926.07,67.454,0,0,0,0
2019/2/14 8:45,-21.3,-14.708,926.07,66.528,0,0,0,0.1404
2019/2/14 9:00,-20.72,-15.16,926.065,68.188,23,20.655,10.48,1.312067
2019/2/14 9:15,-18.045,-14.362,926.062,66.949,59.225,53.145,25.3467,4.064733
2019/2/14 9:30,-14.3,-13.563,926.061,64.779,112.975,101.52,45.1867,11.070534
2019/2/14 9:45,-10.0925,-12.482,926.058,62.12,173.075,155.61,69.9333,16.156534
2019/2/14 10:00,-6.3425,-11.734,926.057,59.44,238.25,214.245,98.72,20.486801
2019/2/14 10:15,-2.2475,-12.187,926.052,63.1,301.9,271.71,129.947,24.632668
2019/2/14 10:30,1.4075,-11.988,926.044,63.914,365.375,328.838,162.413,28.541067
2019/2/14 10:45,5.905,-11.474,926.036,60.897,432,388.8,195.973,32.08867
2019/2/14 11:00,10.17,-10.487,926.031,58.97,495.225,445.703,228.347,35.077534
2019/2/14 11:15,14.8025,-9.756,926.022,56.935,557.925,502.133,259.613,37.87207
2019/2/14 11:30,14.11,-8.725,926.013,55.8,619.05,557.145,288.8,40.319134
2019/2/14 11:45,18.19,-7.761,926.007,52.791,675.875,608.288,318.053,42.575336
2019/2/14 12:00,21.4425,-6.716,926.003,48.286,731.225,658.103,345.533,44.531937
2019/2/14 12:15,22.1075,-5.766,926.002,43.961,775.175,697.657,368.56,46.015404
2019/2/14 12:30,24.9975,-5.249,926.001,40.467,814.275,732.848,388.52,47.237736
2019/2/14 12:45,27.11,-4.245,926.001,36.26,847.575,762.818,349.733,48.163136
2019/2/14 13:00,29.63,-4.107,926,36.209,877.5,789.75,55.7467,47.922604
2019/2/14 13:15,32.9175,-3.941,926,34.911,895.15,805.635,54.9466,47.951336
2019/2/14 13:30,32.72,-3.069,926.002,31.518,907.925,817.133,57.0534,48.840534
2019/2/14 13:45,36.165,-2.408,926.001,31.106,912.275,821.047,153.893,49.0916
2019/2/14 14:00,35.7075,-2.445,926.001,30.573,908.4,817.56,457.053,49.095467
2019/2/14 14:15,40.9225,-2.55,926.001,31.66,897.45,807.705,455.507,48.946003
2019/2/14 14:30,41.1625,-2.328,926.001,31.182,894.2,804.78,455.24,48.733467
2019/2/14 14:45,46.91,-1.954,926.001,31.664,872.825,785.542,449.467,48.292004
2019/2/14 15:00,45.4475,-1.593,926.001,30.287,851.6,766.552,438.987,47.330467
2019/2/14 15:15,41.19,-1.304,926.002,30.166,838.875,754.965,430.373,46.362003
2019/2/14 15:30,44.265,-0.859,926.002,29.495,804.175,724.05,412.026,44.97587
2019/2/14 15:45,38.395,-0.557,926.004,28.95,774.8,697.41,392.387,43.487602
2019/2/14 16:00,42.225,-0.425,926.01,28.132,736.325,662.76,369.933,41.734
2019/2/14 16:15,42.5625,-0.042,926.019,27.359,702.5,632.295,349.187,39.520535
2019/2/14 16:30,39.5,0.326,926.03,26.738,661.175,595.17,322.907,37.19387
2019/2/14 16:45,33.5575,0.412,926.036,26.559,606.15,545.76,291.667,34.4438
2019/2/14 17:00,31.9425,0.575,926.042,26.232,549.375,494.595,260.653,31.551735
2019/2/14 17:15,35.0525,0.541,926.046,26.356,490.45,441.405,231.147,28.450602
2019/2/14 17:30,25.7725,0.438,926.041,27.226,434.775,391.297,197.8,25.106401
2019/2/14 17:45,22.2075,0.314,926.047,28.045,370.5,333.45,164.947,21.065334
2019/2/14 18:00,18.965,0.136,926.051,28.862,303.125,272.812,131.147,16.701601
2019/2/14 18:15,12.8075,-0.204,926.05,30.922,235.6,212.04,98.5333,11.951734
2019/2/14 18:30,10.4175,-0.716,926.053,34.838,160.3,144.27,67.0267,5.191
2019/2/14 18:45,6.9125,-1.249,926.054,37.086,99.625,89.6625,41.1867,1.128467
2019/2/14 19:00,3.14,-2.063,926.053,39.145,9.175,8.2575,9.84,0.004133
2019/2/14 19:15,0.035,-2.841,926.051,41.607,0,0,0.08,0
2019/2/14 19:30,-2.005,-3.431,926.058,43.052,0,0,0,0
2019/2/14 19:45,-2.9175,-4,926.062,44.398,0,0,0,0
2019/2/14 20:00,-3.7925,-4.488,926.058,46.26,0,0,0,0
2019/2/14 20:15,-3.725,-5.148,926.054,48.38,0,0,0,0
2019/2/14 20:30,-3.355,-5.834,926.051,52.897,0,0,0,0
2019/2/14 20:45,-2.195,-5.661,926.054,52.467,0,0,0,0
2019/2/14 21:00,-3.515,-5.934,926.05,50.368,0,0,0,0
2019/2/14 21:15,-4.045,-6.292,926.047,48.663,0,0,0,0
2019/2/14 21:30,-4.895,-6.75,926.043,47.414,0,0,0,0
2019/2/14 21:45,-5.68221,-7.273,926.045,47.495,0,0,0,0
2019/2/14 22:00,-4.8725,-6.959,926.045,43.241,0,0,0,0
2019/2/14 22:15,-5.615,-7.482,926.045,43.35,0,0,0,0
2019/2/14 22:30,-6,-7.518,926.047,42.205,0,0,0,0
2019/2/14 22:45,-6.475,-7.393,926.047,41.165,0,0,0,0
2019/2/14 23:00,-6.6275,-8.167,926.046,43.452,0,0,0,0
2019/2/14 23:15,-6.51,-7.723,926.047,41.192,0,0,0,0
2019/2/14 23:30,-6.315,-6.99,926.043,37.396,0,0,0,0
2019/2/14 23:45,-7.0325,-6.588,926.045,34.954,0,0,0,0
2019/2/15 0:00,-7.9925,-7.267,926.046,36.472,0,0,0,0
2019/2/15 0:15,-8.2675,-6.705,926.05,34.266,0,0,0,0
2019/2/15 0:30,-8.86,-6.587,926.044,34.606,0,0,0,0
2019/2/15 0:45,-9.6325,-6.949,926.037,36.266,0,0,0,0
2019/2/15 1:00,-11.57,-6.883,926.035,37.505,0,0,0,0
2019/2/15 1:15,-12.3,-6.756,926.042,37.149,0,0,0,0
2019/2/15 1:30,-12.655,-6.807,926.037,36.496,0,0,0,0
2019/2/15 1:45,-12.7325,-6.863,926.032,36.716,0,0,0,0
2019/2/15 2:00,-12.765,-7.022,926.026,38.162,0,0,0,0
2019/2/15 2:15,-8.93,-7.074,926.026,39.06,0,0,0,0
2019/2/15 2:30,-6.9025,-7.24,926.019,40.03,0,0,0,0
2019/2/15 2:45,-7.5675,-7.372,926.019,39.874,0,0,0,0
2019/2/15 3:00,-7.515,-7.526,926.02,40.417,0,0,0,0
2019/2/15 3:15,-7.965,-7.576,926.014,40.61,0,0,0,0
2019/2/15 3:30,-8.3225,-7.669,926.015,41.294,0,0,0,0
2019/2/15 3:45,-8.06501,-7.516,926.015,41.21,0,0,0,0
2019/2/15 4:00,-7.75999,-7.396,926.01,41.424,0,0,0,0
2019/2/15 4:15,-8.035,-7.558,926.003,42.016,0,0,0,0
2019/2/15 4:30,-8.0775,-7.58,926.003,42.457,0,0,0,0
2019/2/15 4:45,-8.5125,-7.492,926.002,42.354,0,0,0,0
2019/2/15 5:00,-8.3,-7.454,926.012,41.707,0,0,0,0
2019/2/15 5:15,-8.70001,-7.331,926.014,40.403,0,0,0,0
2019/2/15 5:30,-8.47249,-7.444,926.011,40.439,0,0,0,0
2019/2/15 5:45,-8.12001,-7.823,926.011,41.32,0,0,0,0
2019/2/15 6:00,-7.905,-8.212,926.012,42.557,0,0,0,0
2019/2/15 6:15,-7.86501,-8.774,926.01,44.463,0,0,0,0
2019/2/15 6:30,-8.05751,-9.059,926.011,45.764,0,0,0,0
2019/2/15 6:45,-8.0525,-9.317,926.012,47.666,0,0,0,0
2019/2/15 7:00,-7.7175,-9.672,926.012,48.809,0,0,0,0
2019/2/15 7:15,-7.8525,-10.68,926.013,49.684,0,0,0,0
2019/2/15 7:30,-8.13,-10.992,926.015,48.984,0,0,0,0
2019/2/15 7:45,-8.9225,-11.227,926.018,47.481,0,0,0,0
2019/2/15 8:00,-9.4225,-11.856,926.017,49.082,0,0,0,0
2019/2/15 8:15,-9.735,-13.584,926.017,51.93,0,0,0,0
2019/2/15 8:30,-10.215,-14.27,926.014,54.109,0,0,0,0
2019/2/15 8:45,-10.3075,-14.197,926.027,57.297,0,0,0,0.095067
2019/2/15 9:00,-9.5125,-14.202,926.03,61.676,28.3,25.47,10.2267,1.0962
2019/2/15 9:15,-8.5725,-14.346,926.027,61.562,72.95,65.655,25.2933,5.393267
2019/2/15 9:30,-7.04,-13.717,926.021,58.886,134.925,121.433,48.0133,14.199601
2019/2/15 9:45,-4.745,-13.552,926.013,58.484,199.575,179.617,75.48,18.589666
2019/2/15 10:00,-2.1125,-12.874,926.011,55.242,259.975,233.932,104.56,22.035868
2019/2/15 10:15,-0.2825,-11.622,926.012,51.371,317.25,285.503,132.747,25.150667
2019/2/15 10:30,1.1675,-10.972,926.001,50.368,381.7,343.26,166.08,29.423668
2019/2/15 10:45,2.705,-10.942,925.997,50.122,445.9,400.995,197.32,33.371067
2019/2/15 11:00,4.5875,-9.92,925.991,48.994,523.05,470.475,234.32,35.811337
2019/2/15 11:15,6.9075,-8.88,925.99,47.082,584.775,525.915,264.88,35.406734
2019/2/15 11:30,10.54,-8.158,925.999,45.768,651.425,586.26,298.16,35.277668
2019/2/15 11:45,10.37,-7.02,925.996,43.682,675.925,606.15,311.893,34.344402
2019/2/15 12:00,11.9825,-6.056,926.003,42.295,718.725,646.65,335.32,33.90767
2019/2/15 12:15,12.87,-5.486,926.006,42.107,773.4,695.835,362.773,29.616068
2019/2/15 12:30,14.2625,-4.651,926.013,40.913,799.625,719.662,373.907,26.994802
2019/2/15 12:45,16.55,-3.772,926.023,39.847,858.55,772.695,352.093,25.268066
2019/2/15 13:00,16.3325,-3.682,926.011,40.653,877.45,789.997,83.5333,26.298601
2019/2/15 13:15,16.3725,-3.284,925.998,39.953,867.225,780.503,85.9467,30.948133
2019/2/15 13:30,17.085,-2.728,925.995,38.771,889.775,800.797,95.68,27.869135
2019/2/15 13:45,17.155,-2.667,926.003,37.7,894.55,805.095,164.827,26.172667
2019/2/15 14:00,17.78,-2.472,926.005,37.935,881.075,792.967,437.173,24.123001
2019/2/15 14:15,18.8025,-2.197,926.005,37.314,898.15,808.335,455.88,22.666866
2019/2/15 14:30,18.3,-2.183,926.011,38.036,847.275,762.547,433.84,21.264534
2019/2/15 14:45,19.2625,-2.029,926.014,37.916,863.9,777.51,447,20.691868
2019/2/15 15:00,18.8975,-1.7,926.016,38.744,813.25,731.925,425.306,19.431269
2019/2/15 15:15,18.7025,-1.126,926.019,38.905,817.725,735.952,426.013,19.093
2019/2/15 15:30,18.4225,-1.172,926.021,37.524,792.175,712.957,409.427,18.284267
2019/2/15 15:45,16.8875,-1.212,926.018,41.222,723.85,651.465,373.933,18.643202
2019/2/15 16:00,17.1675,-0.999,926.018,41.678,740.8,666.72,377.293,19.055935
2019/2/15 16:15,15.845,-1.045,926.017,42.079,691.925,622.732,349.934,18.824001
2019/2/15 16:30,16.39,-0.965,926.019,41.009,655.425,589.882,325.187,18.692734
2019/2/15 16:45,14.345,-1.141,926.016,41.062,600.075,540.068,292.24,18.6124
2019/2/15 17:00,12.6686,-1.064,926.016,39.599,528.026,475.681,252.542,18.555468
2019/2/15 17:15,12.03,-0.732,926.015,38.17,485.925,438.03,228.253,18.515734
2019/2/15 17:30,11.535,-0.894,926.014,37.821,447.85,403.425,203.773,18.455133
2019/2/15 17:45,9.8025,-1.183,926.012,37.953,377.05,339.885,167.667,18.499334
2019/2/15 18:00,8.21,-1.309,926.018,36.75,300.45,270.585,129.12,16.617468
2019/2/15 18:15,7.4375,-1.62,926.011,36.783,246.525,222.3,103.08,11.778734
2019/2/15 18:30,5.5225,-1.878,926.006,36.665,166.675,150.345,66.1866,5.914134
2019/2/15 18:45,3.9025,-2.237,925.996,36.616,113.75,102.555,42.6533,1.3942
2019/2/15 19:00,2.07,-2.656,925.989,37.045,31.55,28.665,13.0133,0.0022
2019/2/15 19:15,0.6775,-3.094,925.978,37.668,0,0,2.17333,0
2019/2/15 19:30,0.01,-3.558,926.018,40.858,0,0,0,0
2019/2/15 19:45,-0.895,-3.915,926.02,40.84,0,0,0,0
2019/2/15 20:00,-1.4375,-4.241,926.014,40.962,0,0,0,0
2019/2/15 20:15,-1.8675,-4.798,926.016,42.266,0,0,0,0
2019/2/15 20:30,-2.3575,-5.436,926.015,41.468,0,0,0,0
2019/2/15 20:45,-2.8025,-5.793,926.014,41.389,0,0,0,0
2019/2/15 21:00,-3.2875,-6.2,926.015,42.25,0,0,0,0
2019/2/15 21:15,-3.8425,-6.628,926.017,43.609,0,0,0,0
2019/2/15 21:30,-4.1875,-6.94,926.018,44.667,0,0,0,0
2019/2/15 21:45,-4.6075,-7.28,926.017,46.071,0,0,0,0
2019/2/15 22:00,-4.785,-7.581,926.017,47.212,0,0,0,0
2019/2/15 22:15,-5.1125,-7.894,926.043,48.347,0,0,0,0
2019/2/15 22:30,-5.2275,-8.155,926.044,48.964,0,0,0,0
2019/2/15 22:45,-5.63,-8.546,926.045,50.297,0,0,0,0
2019/2/15 23:00,-6.265,-8.84,926.046,51.281,0,0,0,0
2019/2/15 23:15,-6.2875,-9.198,926.045,52.366,0,0,0,0
2019/2/15 23:30,-6.4025,-9.463,926.047,53.043,0,0,0,0
2019/2/15 23:45,-6.865,-9.79,926.047,53.894,0,0,0,0
2019/2/16 0:00,-7.085,-10.074,926.048,54.433,0,0,0,0
2019/2/16 0:15,-7.26,-10.289,926.046,54.38,0,0,0,0
2019/2/16 0:30,-7.655,-10.445,926.048,53.965,0,0,0,0
2019/2/16 0:45,-7.725,-10.596,926.05,53.886,0,0,0,0
2019/2/16 1:00,-8.1,-10.902,926.051,54.663,0,0,0,0
2019/2/16 1:15,-8.25,-11.067,926.05,54.813,0,0,0,0
2019/2/16 1:30,-8.4,-11.167,926.05,54.852,0,0,0,0
2019/2/16 1:45,-8.4525,-11.293,926.049,54.628,0,0,0,0
2019/2/16 2:00,-8.2975,-11.506,926.05,55.269,0,0,0,0
2019/2/16 2:15,-8.1925,-11.484,926.049,54.384,0,0,0,0
2019/2/16 2:30,-8.1375,-11.446,926.05,53.513,0,0,0,0
2019/2/16 2:45,-8.4,-11.599,926.05,53.674,0,0,0,0
2019/2/16 3:00,-8.8075,-11.544,926.051,53.204,0,0,0,0
2019/2/16 3:15,-9.39,-11.597,926.052,52.931,0,0,0,0
2019/2/16 3:30,-9.1675,-11.638,926.054,52.632,0,0,0,0
2019/2/16 3:45,-9.02,-11.632,926.052,52.37,0,0,0,0
2019/2/16 4:00,-9.6075,-11.632,926.052,52.018,0,0,0,0
2019/2/16 4:15,-9.45001,-11.712,926.053,51.961,0,0,0,0
2019/2/16 4:30,-9.3525,-11.673,926.054,51.737,0,0,0,0
2019/2/16 4:45,-9.1625,-11.634,926.052,51.338,0,0,0,0
2019/2/16 5:00,-8.63,-11.55,926.052,50.785,0,0,0,0
2019/2/16 5:15,-8.85,-11.508,926.052,50.331,0,0,0,0
2019/2/16 5:30,-8.85,-11.608,926.051,50.547,0,0,0,0
2019/2/16 5:45,-9.15,-11.61,926.051,50.38,0,0,0,0
2019/2/16 6:00,-8.935,-11.761,926.054,50.937,0,0,0,0
2019/2/16 6:15,-9.15,-11.783,926.055,50.764,0,0,0,0
2019/2/16 6:30,-9.3575,-11.898,926.057,51.184,0,0,0,0
2019/2/16 6:45,-9.29999,-12.053,926.057,51.965,0,0,0,0
2019/2/16 7:00,-9.31,-12.007,926.057,51.812,0,0,0,0
2019/2/16 7:15,-9.3575,-12.058,926.055,51.853,0,0,0,0
2019/2/16 7:30,-9.6325,-12.065,926.057,51.643,0,0,0,0
2019/2/16 7:45,-9.9,-12.121,926.056,51.898,0,0,0,0
2019/2/16 8:00,-10.445,-12.144,926.055,52.144,0,0,0,0
2019/2/16 8:15,-10.65,-12.157,926.058,52.327,0,0,0,0
2019/2/16 8:30,-10.5,-12.268,926.058,52.844,0,0,0,0
2019/2/16 8:45,-10.35,-12.326,926.049,53.594,0,0,0,0.1376
2019/2/16 9:00,-9.9725,-12.317,926.054,53.733,26.95,24.255,16.0133,0.8118
2019/2/16 9:15,-9.2875,-12.175,926.054,53.332,38.9,35.01,21.3466,1.6862
2019/2/16 9:30,-8.76251,-11.928,926.055,52.695,75.975,68.3775,41.0667,3.677267
2019/2/16 9:45,-7.845,-11.593,926.057,51.544,117.875,106.088,58.0133,11.169134
2019/2/16 10:00,-4.7475,-11.427,926.05,50.685,233.45,210.105,105.747,14.567134
2019/2/16 10:15,-3.115,-11.284,926.047,50.596,290.5,261.45,138.48,17.449734
2019/2/16 10:30,-1.39,-10.717,926.037,48.781,393.05,353.745,194.467,27.370335
2019/2/16 10:45,2.895,-10.366,926.024,47.582,525.825,473.242,260.48,28.687069
2019/2/16 11:00,5.26,-10.093,926.023,46.718,519.425,467.483,246.133,31.57907
2019/2/16 11:15,6.5625,-9.669,926.011,45.633,605.55,544.995,283.08,32.05607
2019/2/16 11:30,6.8725,-9.18,926.02,44.223,614.575,553.117,284.893,38.772736
2019/2/16 11:45,9.07,-8.158,926.006,41.902,689.6,620.64,319.787,39.411068
2019/2/16 12:00,9.44,-7.25,926.009,39.354,665.95,599.355,311.587,42.905003
2019/2/16 12:15,12.665,-6.222,926.008,37.007,793.5,714.15,377.6,43.385803
2019/2/16 12:30,13.27,-5.534,926.023,35.509,768,691.2,370.84,33.998604
2019/2/16 12:45,10.4525,-5.168,926.034,34.474,622.975,560.678,286.333,35.030666
2019/2/16 13:00,14.14,-5.089,926.024,34.189,789.125,710.212,197.267,39.712536
2019/2/16 13:15,16.835,-4.468,926.019,32.901,826.85,744.165,213.08,30.7264
2019/2/16 13:30,12.178,-4.292,926.035,31.768,568.78,511.879,182.766,39.80767
2019/2/16 13:45,17.9875,-3.538,926.007,30.091,848.65,763.313,197.147,49.090603
2019/2/16 14:00,24.1875,-3.026,926.007,29.493,980.65,882.607,496.933,39.297604
2019/2/16 14:15,19.45,-2.972,926.035,29.705,637.175,576.72,331.693,26.284601
2019/2/16 14:30,13.4775,-2.572,926.039,29.172,585.1,526.905,314.387,20.768269
2019/2/16 14:45,10.755,-1.924,926.044,28.744,474.875,427.32,257.267,24.722935
2019/2/16 15:00,14.0925,-2.213,926.039,29.235,573.15,516.555,314.613,23.434467
2019/2/16 15:15,13.6475,-2.014,926.039,28.988,516.025,464.67,278.44,24.8812
2019/2/16 15:30,14.1775,-1.769,926.033,28.872,642.5,577.53,346.907,28.915201
2019/2/16 15:45,17.295,-1.602,926.033,28.366,624.35,561.915,332.093,28.849936
2019/2/16 16:00,14.665,-1.217,926.034,28.071,562.475,506.228,297.253,29.334602
2019/2/16 16:15,14.6175,-1.197,926.032,28.287,523.9,471.51,271.933,32.915268
2019/2/16 16:30,14.5275,-0.731,926.02,27.697,592.225,533.183,299.707,33.083866
2019/2/16 16:45,13.695,-0.834,926.019,28.126,525.275,472.747,259.907,32.42027
2019/2/16 17:00,14.1975,-0.608,926.028,27.835,483.65,435.285,231.013,28.037735
2019/2/16 17:15,12.47,-0.846,926.012,28.368,510.525,459.472,243.107,24.623869
2019/2/16 17:30,10.1025,-0.954,926.023,28.453,389.4,350.46,180.253,20.963266
2019/2/16 17:45,9.25,-1.298,926.024,28.897,356.925,321.233,166.587,19.627401
2019/2/16 18:00,8.96,-1.496,926.029,28.989,321.85,289.665,145.547,17.221802
2019/2/16 18:15,7.23,-1.828,926.033,29.485,252.2,226.98,108.947,9.814934
2019/2/16 18:30,4.425,-2.244,926.043,30.038,134.475,121.027,58.2667,5.576733
2019/2/16 18:45,3.145,-2.62,926.04,30.472,99.875,89.8875,44.3067,1.514267
2019/2/16 19:00,1.1475,-3.158,926.038,31.013,39.3,35.37,19.16,0.191733
2019/2/16 19:15,-0.1225,-3.736,926.036,31.76,0,0,1.70667,0
2019/2/16 19:30,-0.9175,-4.191,926.036,32.032,0,0,0,0
2019/2/16 19:45,-1.595,-4.63,926.037,32.704,0,0,0,0
2019/2/16 20:00,-2.1625,-4.881,926.036,32.665,0,0,0,0
2019/2/16 20:15,-2.77,-5.209,926.042,32.936,0,0,0,0
2019/2/16 20:30,-3.0875,-5.726,926.04,34.781,0,0,0,0
2019/2/16 20:45,-3.81,-6.15,926.038,35.1,0,0,0,0
2019/2/16 21:00,-4.3125,-6.544,926.038,35.756,0,0,0,0
2019/2/16 21:15,-4.8,-6.92,926.038,36.533,0,0,0,0
2019/2/16 21:30,-4.795,-7.33,926.042,37.448,0,0,0,0
2019/2/16 21:45,-5.1,-7.668,926.044,38.183,0,0,0,0
2019/2/16 22:00,-5.5575,-8.012,926.047,39.076,0,0,0,0
2019/2/16 22:15,-5.7925,-8.401,926.051,40.101,0,0,0,0
2019/2/16 22:30,-6.43,-8.83,926.054,41.491,0,0,0,0
2019/2/16 22:45,-6.7775,-9.066,926.054,42.62,0,0,0,0
2019/2/16 23:00,-7.2875,-9.481,926.055,44.181,0,0,0,0
2019/2/16 23:15,-7.65249,-9.85,926.057,45.68,0,0,0,0
2019/2/16 23:30,-8.025,-10.271,926.058,47.361,0,0,0,0
2019/2/16 23:45,-8.095,-10.699,926.058,49.218,0,0,0,0
2019/2/17 0:00,-8.43999,-11.01,926.059,50.518,0,0,0,0
2019/2/17 0:15,-8.755,-11.279,926.058,51.531,0,0,0,0
2019/2/17 0:30,-9.4525,-11.513,926.06,52.36,0,0,0,0
2019/2/17 0:45,-9.46001,-11.872,926.062,53.153,0,0,0,0
2019/2/17 1:00,-9.9175,-12.317,926.061,54.811,0,0,0,0
2019/2/17 1:15,-10.2,-12.254,926.062,55.812,0,0,0,0
2019/2/17 1:30,-10.34,-12.544,926.062,56.805,0,0,0,0
2019/2/17 1:45,-10.35,-13.143,926.061,58.756,0,0,0,0
2019/2/17 2:00,-10.5425,-13.364,926.06,59.216,0,0,0,0
2019/2/17 2:15,-10.545,-13.317,926.06,58.28,0,0,0,0
2019/2/17 2:30,-10.8,-13.7,926.059,60.302,0,0,0,0
2019/2/17 2:45,-11.0375,-14.036,926.061,60.557,0,0,0,0
2019/2/17 3:00,-11.1475,-14.039,926.06,60.581,0,0,0,0
2019/2/17 3:15,-11.645,-14.421,926.062,60.807,0,0,0,0
2019/2/17 3:30,-11.6725,-15.153,926.063,61.631,0,0,0,0
2019/2/17 3:45,-11.8425,-15.187,926.065,62.376,0,0,0,0
2019/2/17 4:00,-11.7,-15.36,926.063,61.932,0,0,0,0
2019/2/17 4:15,-11.9325,-15.472,926.065,64.939,0,0,0,0
2019/2/17 4:30,-12.5225,-15.631,926.065,65.959,0,0,0,0
2019/2/17 4:45,-12.9275,-15.864,926.063,66.954,0,0,0,0
2019/2/17 5:00,-13.6675,-16.172,926.063,66.921,0,0,0,0
2019/2/17 5:15,-13.67,-16.038,926.063,68.89,0,0,0,0
2019/2/17 5:30,-13.95,-15.904,926.066,68.593,0,0,0,0
2019/2/17 5:45,-14.08,-16.25,926.065,67.309,0,0,0,0
2019/2/17 6:00,-13.98,-16.419,926.065,70.467,0,0,0,0
2019/2/17 6:15,-14.205,-16.983,926.068,70.38,0,0,0,0
2019/2/17 6:30,-14.41,-16.234,926.067,69.452,0,0,0,0
2019/2/17 6:45,-15.15,-16.295,926.067,68.951,0,0,0,0
2019/2/17 7:00,-15.38,-16.354,926.068,69.784,0,0,0,0
2019/2/17 7:15,-15.9525,-15.778,926.069,70.484,0,0,0,0
2019/2/17 7:30,-16.65,-15.933,926.068,69.236,0,0,0,0
2019/2/17 7:45,-16.82,-15.374,926.071,67.615,0,0,0,0
2019/2/17 8:00,-16.9675,-14.79,926.07,65.946,0,0,0,0
2019/2/17 8:15,-18.3525,-14.123,926.068,62.494,0,0,0,0
2019/2/17 8:30,-17.8675,-13.972,926.068,60.939,0,0,0,0
2019/2/17 8:45,-17.705,-14.344,926.066,59.7,0,0,6.26666,0.638933
2019/2/17 9:00,-16.3175,-14.843,926.058,61.281,39.25,35.325,18.96,1.799733
2019/2/17 9:15,-14.58,-14.772,926.058,62.376,64.725,58.2525,28.88,6.634934
2019/2/17 9:30,-10.845,-13.885,926.052,59.511,133.05,119.745,54.7867,12.647201
2019/2/17 9:45,-6.635,-13.297,926.051,56.648,193.25,173.925,80.6,16.781467
2019/2/17 10:00,-2.43305,-12.861,926.047,55.712,255.127,229.5,109.031,20.685001
2019/2/17 10:15,0.845,-12.166,926.043,55.096,309.9,278.64,135.987,24.805601
2019/2/17 10:30,5.2375,-11.129,926.037,51.328,385.775,346.972,174.173,28.606401
2019/2/17 10:45,8.4425,-9.706,926.027,47.3,454.6,408.87,207.8,32.3272
2019/2/17 11:00,11.485,-8.368,926.02,43.084,523.75,471.195,241.547,35.3642
2019/2/17 11:15,14.4475,-7.121,926.013,39.383,586.75,527.85,272.52,38.171204
2019/2/17 11:30,17.63,-6.066,926.007,35.46,648.575,583.56,303,40.5716
2019/2/17 11:45,21.3175,-4.435,926.006,30.763,708.375,637.335,331.88,42.573803
2019/2/17 12:00,26.4275,-3.207,926.005,27.853,760.275,684.135,359.013,44.170536
2019/2/17 12:15,32.435,-2.708,926.002,26.358,806.25,725.625,383.533,45.281734
2019/2/17 12:30,36.005,-2.311,926.002,25.483,842.475,758.227,401.72,46.119736
2019/2/17 12:45,40.6,-1.713,926.002,24.486,873.575,786.218,388.787,47.1276
2019/2/17 13:00,46.015,0,926.001,21.898,900.15,810.135,65.9734,47.74467
2019/2/17 13:15,46.585,0.076,926.001,21.682,917.225,825.502,67.1066,48.2126
2019/2/17 13:30,52.11,-0.191,926.001,21.933,924.425,831.983,71.84,48.50687
2019/2/17 13:45,52.815,-0.042,926.002,21.438,914.575,823.117,162.907,48.52667
2019/2/17 14:00,46.9225,0.633,926.001,20.211,925.675,833.107,465.187,48.90127
2019/2/17 14:15,50.0375,1.223,926,19.013,916.025,824.422,466.787,40.087
2019/2/17 14:30,47.1375,1.359,926.023,18.736,875.375,787.838,451.667,33.893333
2019/2/17 14:45,47.8825,1.068,926.022,18.92,823.6,741.24,431.653,34.167603
2019/2/17 15:00,38.4025,1.29,926.019,18.598,810.2,729.18,425.267,34.585068
2019/2/17 15:15,43.5975,1.337,926.023,18.634,782.975,704.677,413.28,33.127335
2019/2/17 15:30,44.1575,1.257,926.023,19.831,739.275,665.347,389.027,32.863735
2019/2/17 15:45,38.76,1.428,926.025,19.796,769.625,692.662,400.267,33.042603
2019/2/17 16:00,43.51,1.39,926.018,19.992,710.5,639.45,368.107,31.361403
2019/2/17 16:15,35.09,1.834,926.023,19.241,609.15,548.235,310.813,31.600601
2019/2/17 16:30,30.555,2.101,926.026,19.074,593.125,533.812,298.773,23.611134
2019/2/17 16:45,32.1875,2.106,926.032,19.164,493.775,444.443,248,20.523067
2019/2/17 17:00,24.865,2.299,926.033,18.909,452.6,407.408,224.84,20.131802
2019/2/17 17:15,24.1275,2.162,926.033,19.025,427.425,385.02,209.693,20.696466
2019/2/17 17:30,21.0325,1.823,926.032,19.808,382.7,344.678,185.973,18.361
2019/2/17 17:45,17.5775,1.446,926.033,20.087,302.4,272.588,145.213,12.311134
2019/2/17 18:00,14.46,1.462,926.034,21.147,199.275,179.595,96.4266,8.083
2019/2/17 18:15,11.0075,1.118,926.035,21.052,138.675,124.92,68.7067,5.0406
2019/2/17 18:30,8.1725,0.782,926.036,21.735,92.725,83.52,48.04,3.303933
2019/2/17 18:45,6.24,0.385,926.039,22.496,55.925,50.445,31.6533,1.137467
2019/2/17 19:00,3.7925,-0.051,926.04,23.21,15.7,14.13,14.32,0.063933
2019/2/17 19:15,1.8525,-0.446,926.041,23.884,0,0,0.08,0
